AGREEMENT_ID,BATCH_ID,BATCH_DESCRIPTION,WORK_ID,WORK_TITLE,WRITERS,RECORDING_ARTIST,RECORDING_TITLE,RIGHT_TYPE_GROUP,RIGHT_TYPE,TERRITORY_ID,TERRITORY,EXPLOITATION_LICENCE_ID,EXPLOITATION_TITLE,EXPLOITATION_ARTIST,EXPLOITATION_DESCRIPTION,EXPLOITATION_FORMAT,AV_PRODUCTION_TITLE,ROYALTY_PERIOD_START_DATE,ROYALTY_PERIOD_END_DATE,PERCENTAGE_PAID,UNIT_SUM,CREDIT_OR_DEBIT,DISTRIBUTED_AMOUNT,WHT_ADJ_RECEIVED_AMOUNT,WHT_ADJ_SOURCE_AMOUNT,DIRECT_COLLECT_FEE_TAKEN,DIRECT_COLLECTED_AMOUNT,SOURCE_NAME,GENERATED_AT_COVER_RATE,TERRITORY_ISO_ALPHA_2_CODE,CUSTOM_WORK_ID,REVENUE_SOURCE_NAME
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK923762,Heart Vacancy,"Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,12,2513,Credit,0.23356667,0.239555371,0.239555371,,0.239555371,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2040,Credit,0.691624909,0.709358504,0.709358504,,0.709358504,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2047,Credit,0.230541881,0.236452835,0.236452835,,0.236452835,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2075,Credit,0.461083028,0.47290567,0.47290567,,0.47290567,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2170,Credit,0.230541881,0.236452835,0.236452835,,0.236452835,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2187,Credit,0.852270252,0.874122959,0.874122959,,0.874122959,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2450,Credit,0.230541881,0.236452835,0.236452835,,0.236452835,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2515,Credit,0.461083028,0.47290567,0.47290567,,0.47290567,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2087,Credit,0.311250352,0.31923113,0.31923113,,0.31923113,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2101,Credit,0.103750117,0.106410377,0.106410377,,0.106410377,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2187,Credit,0.197202456,0.20225893,0.20225893,,0.20225893,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2188,Credit,1.774951196,1.820462389,1.820462389,,1.820462389,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2194,Credit,1.380546283,1.41594453,1.41594453,,1.41594453,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2395,Credit,0.311250352,0.31923113,0.31923113,,0.31923113,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2441,Credit,0.207500235,0.212820754,0.212820754,,0.212820754,COMPASS,N,SG,,
AAGR88189,ABCH51038,TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Right of Public Performance of a Recording,TERR706,Norway,,,,,,,1-Jul-16,31-Dec-16,16.67,30,Credit,0.088757721,0.09103356,0.09103356,,0.09103356,TONO,N,NO,,
AAGR88189,ABCH51040,TONO_2018-2_CRD20180612125647017090_PERF_Q2 2018,AWK925563,Sledgehammer,"Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]",,,PERF,Radio Broadcast Right,TERR706,Norway,,,,,,,1-Apr-17,30-Jun-17,16.67,21,Credit,1.128157349,1.15708446,1.15708446,,1.15708446,TONO,N,NO,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK165675,Made In The USA,"Jeberg, Jonas [AIP13946]; Evigan, Jason Gregory [AIP16453]; Lovato, Demitria [AIP18233]; Gibson, Corey Reginald [AIP18260]; Perkins, Blair [AIP18263]",,,PERF,Radio Broadcast Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,17.5,2,Credit,0.063726275,0.065360315,0.065360315,,0.065360315,CASH,N,HK,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK223386,Poppin',"Jeberg, Jonas [AIP13946]; Theodore, Ali Dee [AIP26250]; Howard, Sarai Marie [AIP26256]",,,PERF,Television Broadcast Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,16.66,4,Credit,1.112850063,1.141384761,1.141384761,,1.141384761,CASH,N,HK,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Performing Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,7.18,12,Credit,5.226737323,5.360756212,5.360756212,,5.360756212,CASH,N,HK,,
AAGR88189,ABCH51801,CASH_20180628_P171_PERF_Q2 2018,AWK922502,My Love,"Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Cunningham, Ruth Anne [AIP63500]; Lott, Victoria Louise [AIP109745]",,,PERF,Radio Broadcast Right,TERR653,Hong Kong,,,,,,,1-Jan-11,31-Dec-17,12.5,7,Credit,0.231302956,0.237233736,0.237233736,,0.237233736,CASH,N,HK,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2188,Credit,4.859971971,4.984586825,4.984586825,,4.984586825,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2569,Credit,6.074981467,6.230750035,6.230750035,,6.230750035,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Performing Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2785,Credit,1.215009496,1.246163209,1.246163209,,1.246163209,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2188,Credit,1.124581946,1.153417192,1.153417192,,1.153417192,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2194,Credit,2.249163892,2.306834384,2.306834384,,2.306834384,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2306,Credit,2.811486403,2.883575986,2.883575986,,2.883575986,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2412,Credit,3.936068349,4.036993178,4.036993178,,4.036993178,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK583636,The Way I Are (Dance With Somebody),"Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,23,2868,Credit,0.28112935,0.288337795,0.288337795,,0.288337795,COMPASS,N,SG,,
AAGR88189,ABCH51859,COMPASS_P1701_E4_PERF_Q2 2018,AWK775866,Reminding Me,"Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]",,,PERF,Radio Broadcast Right,TERR729,Singapore,,,,,,,1-Jan-17,30-Jun-17,16,2785,Credit,3.552025759,3.643103155,3.643103155,,3.643103155,COMPASS,N,SG,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK933614,What If The Heart Is Wong,"Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,6-Sep-17,6-Sep-17,12.5,1,Credit,0.335008928,0.3435989,0.3435989,,0.3435989,SUISA,N,CH,,
AAGR88189,BCH50305,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK933614,What If The Heart Is Wong,"Elofsson, Jörgen Kjell [AIP40940]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,4-Oct-17,4-Oct-17,12.5,1,Credit,0.325155724,0.33349305,0.33349305,,0.33349305,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,19-Jul-17,19-Jul-17,16.67,1,Credit,0.049266019,0.05052925,0.05052925,,0.05052925,SUISA,N,CH,,
AAGR88189,BCH50306,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,8-Sep-17,8-Sep-17,16.67,1,Credit,0.059119223,0.0606351,0.0606351,,0.0606351,SUISA,N,CH,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK165675,Made In The USA,"Jeberg, Jonas [AIP13946]; Evigan, Jason Gregory [AIP16453]; Lovato, Demitria [AIP18233]; Gibson, Corey Reginald [AIP18260]; Perkins, Blair [AIP18263]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-16,30-Sep-16,17.5,1,Credit,0.152192196,0.15609456,0.15609456,,0.15609456,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK578706,Left Ey3,"Reece, Vanessa [AIP106017]; Jeberg, Jonas [AIP13946]; Small, Craig A [AIP144455]; Kouame, Jean Baptiste [AIP18159]; McHenry, Michael Ojike [AIP23699]; Zolot, Natassia [AIP23700]; Buendia, Ryan [AIP34818]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,2.5,1,Credit,0.012131262,0.01244232,0.01244232,,0.01244232,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Radio Broadcast Right,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,8.23,934,Credit,16.68599946,17.1138456,17.1138456,,17.1138456,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK735228,Obsessed,"Jeberg, Jonas [AIP13946]; Bonnici, Kayla Rae [AIP146130]; Meier, Sean C [AIP158888]",,,PERF,Radio Broadcast Right,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,2.5,13,Credit,2.013789492,2.06542512,2.06542512,,2.06542512,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK785404,Why,"Jeberg, Jonas [AIP13946]; McLaughlin, Brett Leland [AIP141939]; Carpenter, Sabrina Annlynn [AIP48074]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,16.67,31,Credit,4.208445072,4.31635392,4.31635392,,4.31635392,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jan-16,30-Jun-16,12.5,1,Credit,0.208437138,0.21378168,0.21378168,,0.21378168,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK923780,Enemiez,"Brown, David Debrandon [AIP151287]; Felton, Jeremy P [AIP71380]; Watters, Samuel J [AIP17246]; Jeberg, Jonas [AIP13946]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jan-16,30-Jun-16,16.25,1,Credit,0.212848506,0.21830616,0.21830616,,0.21830616,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK931282,Lose You,"Jeberg, Jonas [AIP13946]; Martin, Samuel Denison [AIP18201]; Lawrence, Drew [AIP196068]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,20,1,Credit,0.125723988,0.12894768,0.12894768,,0.12894768,STIM-NCB,N,SE,,
AAGR88189,ABCH50281,STIM_CR00009884_C000017366_PERF_Q2 2018,AWK933945,Hit & Run,"Jeberg, Jonas [AIP13946]; Walz, Christian Johan [AIP33325]",,,PERF,Making Available Right - Interactive,TERR744,Sweden,,,,,,,1-Jul-17,31-Dec-17,33.33,5,Credit,0.089330202,0.09162072,0.09162072,,0.09162072,STIM-NCB,N,SE,,
AAGR88189,ABCH50300,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922503,All I See,"Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,26-Apr-17,26-Apr-17,10.5,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,ABCH50300,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922503,All I See,"Calhoun, Raymond James [AIP129024]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Serrano, Edwin [AIP98037]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,11-Oct-17,11-Oct-17,10.5,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,ABCH50839,UCMR_E4\2018-234_PERF_Q2 2018,AWK691698,Fetish,"Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]",,,PERF,Television Broadcast Right,TERR719,Romania,,,,,,,1-May-18,31-May-18,8,0,Credit,0.091107402,0.093443439,0.1103292,,0.1103292,UCMR,N,RO,,
AAGR88189,ABCH50898,GEMA_6061434_ABRE_RFS_2017_HA AR_C_PERF_Q2 2018,AWK931560,Turn It Up,"Cunningham, Ruth Anne [AIP63500]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Lott, Victoria Louise [AIP109745]",,,PERF,Television Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,6.25,2,Credit,0.636031578,0.65234008,0.65234008,,0.65234008,GEMA (Distribution),N,DE,,
AAGR88189,ABCH50919,GEMA_6061697_ABRE_RHF_2017_HA AR_C_PERF_Q2 2018,AWK931540,Words,"Fontana, Melanie Joy [AIP110590]; Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]",,,PERF,Radio Broadcast Right,TERR643,Germany,,,,,,,1-Jan-17,31-Dec-17,8.33,192,Credit,65.76112208,67.4473047,67.4473047,,67.4473047,GEMA (Distribution),N,DE,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,18-Jul-17,18-Jul-17,12.5,1,Credit,0.059119223,0.0606351,0.0606351,,0.0606351,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922504,Hate This Part,"Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,27-Sep-17,27-Sep-17,12.5,1,Credit,0.39412815,0.404234,0.404234,,0.404234,SUISA,N,CH,,
AAGR88189,BCH50301,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK922506,Double Tap,"Epps, Tauheed [AIP18288]; Jeberg, Jonas [AIP13946]; Lumpkins, Thomas Wesily [AIP62919]; McCants, Victoria Monet [AIP33678]",,,PERF,Television Broadcast Right,TERR745,Switzerland,,,,,,,9-Jun-17,9-Jun-17,22.5,1,Credit,0.009853204,0.01010585,0.01010585,,0.01010585,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,3-Jan-17,3-Jan-17,12.5,1,Credit,1.202090858,1.2329137,1.2329137,,1.2329137,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,14-Jan-17,14-Jan-17,12.5,1,Credit,1.89181512,1.9403232,1.9403232,,1.9403232,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,16-Jan-17,16-Jan-17,12.5,1,Credit,1.517393378,1.5563009,1.5563009,,1.5563009,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,21-Feb-17,21-Feb-17,12.5,1,Credit,0.70943067,0.7276212,0.7276212,,0.7276212,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,5-Mar-17,5-Mar-17,12.5,1,Credit,0.522219799,0.53561005,0.53561005,,0.53561005,SUISA,N,CH,,
AAGR88189,BCH50303,SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018,AWK925690,Marry Me,"Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]",,,PERF,Radio Broadcast Right,TERR745,Switzerland,,,,,,,8-Mar-17,8-Mar-17,12.5,1,Credit,0.492660188,0.5052925,0.5052925,,0.5052925,SUISA,N,CH,,
