"AGREEMENT_ID","BATCH_ID","BATCH_DESCRIPTION","WORK_ID","WORK_TITLE","WRITERS","RECORDING_ARTIST","RECORDING_TITLE","RIGHT_TYPE_GROUP","RIGHT_TYPE","TERRITORY_ID","TERRITORY","EXPLOITATION_LICENCE_ID","EXPLOITATION_TITLE","EXPLOITATION_ARTIST","EXPLOITATION_DESCRIPTION","EXPLOITATION_FORMAT","AV_PRODUCTION_TITLE","ROYALTY_PERIOD_START_DATE","ROYALTY_PERIOD_END_DATE","PERCENTAGE_PAID","UNIT_SUM","CREDIT_OR_DEBIT","DISTRIBUTED_AMOUNT","WHT_ADJ_RECEIVED_AMOUNT","WHT_ADJ_SOURCE_AMOUNT","DIRECT_COLLECT_FEE_TAKEN","DIRECT_COLLECTED_AMOUNT","SOURCE_NAME","GENERATED_AT_COVER_RATE","TERRITORY_ISO_ALPHA_2_CODE","CUSTOM_WORK_ID","REVENUE_SOURCE_NAME",
"AAGR88189","ABCH52260","OSA_CRD20180620125541017050_Perf_Q2 2018","AWK775866","Reminding Me","Jeberg, Jonas [AIP13946]; Thompson, Ethan [AIP147909]; Hlookoff, Shawn [AIP44263]","","","PERF","Radio Broadcast Right","TERR624","Czech Republic","","","","","","","01-MAR-18","01-APR-18","16.66","21","Credit","2.55512756178","2.620643666544","2.980341","","2.980341","OSA","N","CZ","","",
"AAGR88189","ABCH52260","OSA_CRD20180620125541017050_Perf_Q2 2018","AWK922504","Hate This Part","Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]","","","PERF","Television Broadcast Right","TERR624","Czech Republic","","","","","","","01-FEB-18","01-MAR-18","12.5","1","Credit",".05091535962",".052220901816",".05938848","",".05938848","OSA","N","CZ","","",
"AAGR88189","ABCH52260","OSA_CRD20180620125541017050_Perf_Q2 2018","AWK922504","Hate This Part","Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]","","","PERF","Right of Public Performance of Radio Broadcast","TERR624","Czech Republic","","","","","","","22-MAR-18","18-JUN-18","100","","Credit",".1460072331",".149750978076",".1703052","",".1703052","OSA","N","CZ","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","23-JUL-17","23-JUL-17","8.24","1","Credit","1.19223765375","1.22280785","1.22280785","","1.22280785","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","27-JUL-17","27-JUL-17","8.24","1","Credit",".52221979875",".53561005",".53561005","",".53561005","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","21-AUG-17","21-AUG-17","8.24","1","Credit",".94590756",".9701616",".9701616","",".9701616","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","21-SEP-17","21-SEP-17","8.24","1","Credit",".34486213125",".35370475",".35370475","",".35370475","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","19-NOV-17","19-NOV-17","8.24","1","Credit",".039412815",".0404234",".0404234","",".0404234","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK691698","Fetish","Jeberg, Jonas [AIP13946]; Barletta, Gino Maurice [AIP144224]; Mane, Gucci [AIP182688]; Gomez, Selena [AIP43447]; Angelides, Chloe Christina [AIP50734]; McLaughlin, Brett [AIP71740]; Schwartz, Alex [AIP84748]; Khajadourian, Joe [AIP84749]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","06-DEC-17","06-DEC-17","8.24","1","Credit",".039412815",".0404234",".0404234","",".0404234","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK922504","Hate This Part","Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","02-FEB-17","02-FEB-17","12.5","1","Credit",".31530252",".3233872",".3233872","",".3233872","SUISA","N","CH","","",
"AAGR88189","BCH50301","SUISA_2018-312_CRDAS20180614193900_PERF_Q2 2018","AWK922504","Hate This Part","Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]","","","PERF","Radio Broadcast Right","TERR745","Switzerland","","","","","","","06-FEB-17","06-FEB-17","12.5","1","Credit",".20691727875",".21222285",".21222285","",".21222285","SUISA","N","CH","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2450","Credit",".10375011738",".1064103768",".1064103768","",".1064103768","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2582","Credit",".39440491272",".4045178592",".4045178592","",".4045178592","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Making Available Right - Interactive","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2170","Credit",".0353344355",".0362402586",".0362402586","",".0362402586","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925582","One Step At A Time","Evans, Lauren K. [AIP221062]; Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Nevil, Robert S [AIP14444]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","39810","Credit","1.3740456275","1.4092773786","1.4092773786","","1.4092773786","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2432","Credit","5.75523544778","5.9028053994","5.9028053994","","5.9028053994","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2456","Credit",".691946164",".7096885614",".7096885614","",".7096885614","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2574","Credit",".691946164",".7096885614",".7096885614","",".7096885614","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2360","Credit",".38925602352",".3992369472",".3992369472","",".3992369472","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2368","Credit",".2335666697",".2395553706",".2395553706","",".2395553706","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK934402","Da Zhang Fu","Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2286","Credit",".14796602002",".1517602086",".1517602086","",".1517602086","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK934402","Da Zhang Fu","Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Sigvardt, Mikkel [AIP108651]; Woodford, Nina Sofia Marie [AIP83989]; Chen, Zheng Chuan [AIP76431]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2307","Credit",".14796602002",".1517602086",".1517602086","",".1517602086","COMPASS","N","SG","","",
"AAGR88189","ABCH51980","SGAE_2018_11_CRD20180618133114017072_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Making Available Right - Interactive","TERR736","Spain","","","","","","","01-JAN-18","31-MAR-18","16.66","1","Credit",".204179271075",".209414637",".209414637","",".209414637","SGAE","N","ES","","",
"AAGR88189","ABCH52000","SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018","AWK922504","Hate This Part","Hansen, Mich Hedin [AIP52425]; Secon, Lucas [AIP90564]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]","","","PERF","Radio Broadcast Right","TERR736","Spain","","","","","","","01-JUL-17","31-DEC-17","12.5","2","Credit",".04537317135",".046536586",".046536586","",".046536586","SGAE","N","ES","","",
"AAGR88189","ABCH52000","SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Right of Public Performance of a Recording","TERR736","Spain","","","","","","","01-JUL-17","31-DEC-17","12.5","0","Credit","1.440598802686","1.4775366055","1.4775366055","","1.4775366055","SGAE","N","ES","","",
"AAGR88189","ABCH52000","SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Radio Broadcast Right","TERR736","Spain","","","","","","","01-JAN-17","30-JUN-17","12.5","60","Credit",".794030498625",".814390255",".814390255","",".814390255","SGAE","N","ES","","",
"AAGR88189","ABCH52000","SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018","AWK925690","Marry Me","Bonds, Marlin Donnell [AIP84953]; Desrouleaux, Jason Joel [AIP17848]; Jeberg, Jonas [AIP13946]; Saidenberg, Andrew Michael [AIP5380]","","","PERF","Television Broadcast Right","TERR736","Spain","","","","","","","01-JAN-17","30-JUN-17","12.5","8","Credit",".0907463427",".093073172",".093073172","",".093073172","SGAE","N","ES","","",
"AAGR88189","ABCH52000","SGAE_2018_09_CRD20180611073413017072_PERF_Q2 2018","AWK931582","Louder","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Willis, Christopher Timothy [AIP46231]","","","PERF","Radio Broadcast Right","TERR736","Spain","","","","","","","01-JUL-17","31-DEC-17","15","43","Credit",".782687818111",".8027561085",".8027561085","",".8027561085","SGAE","N","ES","","",
"AAGR88189","ABCH52260","OSA_CRD20180620125541017050_Perf_Q2 2018","AWK165675","Made In The USA","Jeberg, Jonas [AIP13946]; Evigan, Jason Gregory [AIP16453]; Lovato, Demitria [AIP18233]; Gibson, Corey Reginald [AIP18260]; Perkins, Blair [AIP18263]","","","PERF","Making Available Right - Interactive","TERR624","Czech Republic","","","","","","","22-MAR-18","18-JUN-18","50","","Credit",".000374365764",".000383972724",".00043668","",".00043668","OSA","N","CZ","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2479","Credit",".34594080976",".354811275",".354811275","",".354811275","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2515","Credit",".34594080976",".354811275",".354811275","",".354811275","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2409","Credit",".2335666697",".2395553706",".2395553706","",".2395553706","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2411","Credit",".31137870764",".3193631532",".3193631532","",".3193631532","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2450","Credit",".15568935382",".1596815766",".1596815766","",".1596815766","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK923762","Heart Vacancy","Hansen, Mich Hedin [AIP52425]; Jeberg, Jonas [AIP13946]; Hector, Wayne Anthony [AIP18240]; Secon, Lucas [AIP90564]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","12","2513","Credit",".2335666697",".2395553706",".2395553706","",".2395553706","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2040","Credit",".69162490852",".7093585044",".7093585044","",".7093585044","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2047","Credit",".23054188066",".2364528348",".2364528348","",".2364528348","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2075","Credit",".46108302786",".4729056696",".4729056696","",".4729056696","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2170","Credit",".23054188066",".2364528348",".2364528348","",".2364528348","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2187","Credit",".85227025156",".8741229588",".8741229588","",".8741229588","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2450","Credit",".23054188066",".2364528348",".2364528348","",".2364528348","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2515","Credit",".46108302786",".4729056696",".4729056696","",".4729056696","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2087","Credit",".31125035214",".3192311304",".3192311304","",".3192311304","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2101","Credit",".10375011738",".1064103768",".1064103768","",".1064103768","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2187","Credit",".19720245636",".2022589296",".2022589296","",".2022589296","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2188","Credit","1.7749511962","1.8204623892","1.8204623892","","1.8204623892","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2194","Credit","1.38054628348","1.41594453","1.41594453","","1.41594453","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2395","Credit",".31125035214",".3192311304",".3192311304","",".3192311304","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","16","2441","Credit",".20750023476",".2128207536",".2128207536","",".2128207536","COMPASS","N","SG","","",
"AAGR88189","ABCH51038","TONO_2018-2_CRD20180605182930017090_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Right of Public Performance of a Recording","TERR706","Norway","","","","","","","01-JUL-16","31-DEC-16","16.67","30","Credit",".088757721",".09103356",".09103356","",".09103356","TONO","N","NO","","",
"AAGR88189","ABCH51040","TONO_2018-2_CRD20180612125647017090_PERF_Q2 2018","AWK925563","Sledgehammer","Douglas, Sean Maxwell [AIP18205]; Jeberg, Jonas [AIP13946]; Trainor, Meghan Elizabeth [AIP110622]","","","PERF","Radio Broadcast Right","TERR706","Norway","","","","","","","01-APR-17","30-JUN-17","16.67","21","Credit","1.1281573485","1.15708446","1.15708446","","1.15708446","TONO","N","NO","","",
"AAGR88189","ABCH51801","CASH_20180628_P171_PERF_Q2 2018","AWK165675","Made In The USA","Jeberg, Jonas [AIP13946]; Evigan, Jason Gregory [AIP16453]; Lovato, Demitria [AIP18233]; Gibson, Corey Reginald [AIP18260]; Perkins, Blair [AIP18263]","","","PERF","Radio Broadcast Right","TERR653","Hong Kong","","","","","","","01-JAN-11","31-DEC-17","17.5","2","Credit",".063726275358",".06536031507",".06536031507","",".06536031507","CASH","N","HK","","",
"AAGR88189","ABCH51801","CASH_20180628_P171_PERF_Q2 2018","AWK223386","Poppin'","Jeberg, Jonas [AIP13946]; Theodore, Ali Dee [AIP26250]; Howard, Sarai Marie [AIP26256]","","","PERF","Television Broadcast Right","TERR653","Hong Kong","","","","","","","01-JAN-11","31-DEC-17","16.66","4","Credit","1.112850062694","1.141384761315","1.141384761315","","1.141384761315","CASH","N","HK","","",
"AAGR88189","ABCH51801","CASH_20180628_P171_PERF_Q2 2018","AWK583636","The Way I Are (Dance With Somebody)","Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]","","","PERF","Performing Right","TERR653","Hong Kong","","","","","","","01-JAN-11","31-DEC-17","7.18","12","Credit","5.226737322564","5.360756211945","5.360756211945","","5.360756211945","CASH","N","HK","","",
"AAGR88189","ABCH51801","CASH_20180628_P171_PERF_Q2 2018","AWK922502","My Love","Jeberg, Jonas [AIP13946]; Hansen, Mich Hedin [AIP52425]; Cunningham, Ruth Anne [AIP63500]; Lott, Victoria Louise [AIP109745]","","","PERF","Radio Broadcast Right","TERR653","Hong Kong","","","","","","","01-JAN-11","31-DEC-17","12.5","7","Credit",".231302956446",".23723373618",".23723373618","",".23723373618","CASH","N","HK","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK583636","The Way I Are (Dance With Somebody)","Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","23","2188","Credit","4.8599719714","4.9845868254","4.9845868254","","4.9845868254","COMPASS","N","SG","","",
"AAGR88189","ABCH51859","COMPASS_P1701_E4_PERF_Q2 2018","AWK583636","The Way I Are (Dance With Somebody)","Rubicam, Shannon [AIP102175]; Rexha, Bleta [AIP133612]; Jeberg, Jonas [AIP13946]; Coffee, Clarence Bernard [AIP16456]; George, Robert Merril [AIP184730]; Hindlin, Jacob Kasher [AIP40775]; Carter, Dwayne Michael [AIP6958]; Little, Joel [AIP84665]","","","PERF","Performing Right","TERR729","Singapore","","","","","","","01-JAN-17","30-JUN-17","23","2569","Credit","6.0749814671","6.2307500346","6.2307500346","","6.2307500346","COMPASS","N","SG","","",
